trial,run_seed,problem_size,algorithm,cost_km,runtime_s
14,1,50,Nearest Neighbor,4545.06,0.0
14,1,50,Ant Colony Optimization,3358.47,6.6
14,1,50,Lib Optimization,10615.24,0.99
14,1,50,LKH Algorithm,2315.33,0.35
14,2,50,Nearest Neighbor,4545.06,0.0
14,2,50,Ant Colony Optimization,2946.6,6.61
14,2,50,Lib Optimization,12384.94,0.65
14,2,50,LKH Algorithm,2315.33,0.35
14,3,50,Nearest Neighbor,4545.06,0.0
14,3,50,Ant Colony Optimization,3047.55,6.61
14,3,50,Lib Optimization,13520.94,0.79
14,3,50,LKH Algorithm,2315.33,0.35
14,4,50,Nearest Neighbor,4545.06,0.0
14,4,50,Ant Colony Optimization,3253.72,6.61
14,4,50,Lib Optimization,10848.25,0.81
14,4,50,LKH Algorithm,2315.33,0.35
14,5,50,Nearest Neighbor,4545.06,0.0
14,5,50,Ant Colony Optimization,3428.08,6.61
14,5,50,Lib Optimization,12907.99,0.72
14,5,50,LKH Algorithm,2315.33,0.35
14,6,50,Nearest Neighbor,4545.06,0.0
14,6,50,Ant Colony Optimization,3092.03,6.62
14,6,50,Lib Optimization,13878.72,0.51
14,6,50,LKH Algorithm,2315.33,0.35
14,7,50,Nearest Neighbor,4545.06,0.0
14,7,50,Ant Colony Optimization,3172.22,6.61
14,7,50,Lib Optimization,11232.22,0.89
14,7,50,LKH Algorithm,2315.33,0.35
14,8,50,Nearest Neighbor,4545.06,0.0
14,8,50,Ant Colony Optimization,3269.86,6.64
14,8,50,Lib Optimization,13975.35,0.64
14,8,50,LKH Algorithm,2315.33,0.35
14,9,50,Nearest Neighbor,4545.06,0.0
14,9,50,Ant Colony Optimization,3189.38,6.71
14,9,50,Lib Optimization,14480.9,0.53
14,9,50,LKH Algorithm,2315.33,0.35
15,0,50,Nearest Neighbor,6144.54,0.0
15,0,50,Ant Colony Optimization,3222.99,6.83
15,0,50,Lib Optimization,9562.93,0.98
15,0,50,LKH Algorithm,2396.75,0.36
15,1,50,Nearest Neighbor,6144.54,0.0
15,1,50,Ant Colony Optimization,2878.63,6.82
15,1,50,Lib Optimization,9838.78,0.74
15,1,50,LKH Algorithm,2396.75,0.37
15,2,50,Nearest Neighbor,6144.54,0.0
15,2,50,Ant Colony Optimization,2980.97,6.85
15,2,50,Lib Optimization,11534.12,0.81
15,2,50,LKH Algorithm,2396.75,0.36
15,3,50,Nearest Neighbor,6144.54,0.0
15,3,50,Ant Colony Optimization,3029.41,6.83
15,3,50,Lib Optimization,13612.56,0.77
15,3,50,LKH Algorithm,2396.75,0.36
15,4,50,Nearest Neighbor,6144.54,0.0
15,4,50,Ant Colony Optimization,3033.16,6.85
15,4,50,Lib Optimization,15068.69,0.64
15,4,50,LKH Algorithm,2396.75,0.36
15,5,50,Nearest Neighbor,6144.54,0.0
15,5,50,Ant Colony Optimization,3030.75,6.85
15,5,50,Lib Optimization,11957.38,0.56
15,5,50,LKH Algorithm,2396.75,0.36
15,6,50,Nearest Neighbor,6144.54,0.0
15,6,50,Ant Colony Optimization,2949.04,6.82
15,6,50,Lib Optimization,11364.98,0.69
15,6,50,LKH Algorithm,2396.75,0.36
15,7,50,Nearest Neighbor,6144.54,0.0
15,7,50,Ant Colony Optimization,2960.66,6.81
15,7,50,Lib Optimization,10817.69,0.93
15,7,50,LKH Algorithm,2396.75,0.37
15,8,50,Nearest Neighbor,6144.54,0.0
15,8,50,Ant Colony Optimization,2991.52,6.82
15,8,50,Lib Optimization,11781.84,0.91
15,8,50,LKH Algorithm,2396.75,0.37
15,9,50,Nearest Neighbor,6144.54,0.0
15,9,50,Ant Colony Optimization,2987.13,6.83
15,9,50,Lib Optimization,7728.49,0.85
15,9,50,LKH Algorithm,2396.75,0.37
16,0,50,Nearest Neighbor,5419.67,0.0
16,0,50,Ant Colony Optimization,3034.45,6.83
16,0,50,Lib Optimization,11879.8,0.95
16,0,50,LKH Algorithm,2397.94,0.4
16,1,50,Nearest Neighbor,5419.67,0.0
16,1,50,Ant Colony Optimization,2955.45,6.84
16,1,50,Lib Optimization,7850.41,0.86
16,1,50,LKH Algorithm,2397.94,0.4
16,2,50,Nearest Neighbor,5419.67,0.0
16,2,50,Ant Colony Optimization,2880.68,6.84
16,2,50,Lib Optimization,9971.1,0.68
16,2,50,LKH Algorithm,2397.94,0.4
16,3,50,Nearest Neighbor,5419.67,0.0
16,3,50,Ant Colony Optimization,2839.96,6.86
16,3,50,Lib Optimization,13770.37,0.77
16,3,50,LKH Algorithm,2397.94,0.4
16,4,50,Nearest Neighbor,5419.67,0.0
16,4,50,Ant Colony Optimization,2857.2,6.84
16,4,50,Lib Optimization,14187.49,0.55
16,4,50,LKH Algorithm,2397.94,0.4
16,5,50,Nearest Neighbor,5419.67,0.0
16,5,50,Ant Colony Optimization,2586.34,6.83
16,5,50,Lib Optimization,8952.76,0.82
16,5,50,LKH Algorithm,2397.94,0.4
16,6,50,Nearest Neighbor,5419.67,0.0
16,6,50,Ant Colony Optimization,2807.46,6.82
16,6,50,Lib Optimization,13877.83,0.71
16,6,50,LKH Algorithm,2397.94,0.4
16,7,50,Nearest Neighbor,5419.67,0.0
16,7,50,Ant Colony Optimization,2922.2,6.87
16,7,50,Lib Optimization,10393.05,0.85
16,7,50,LKH Algorithm,2397.94,0.4
16,8,50,Nearest Neighbor,5419.67,0.0
16,8,50,Ant Colony Optimization,2895.62,6.82
16,8,50,Lib Optimization,12469.34,0.96
16,8,50,LKH Algorithm,2397.94,0.4
16,9,50,Nearest Neighbor,5419.67,0.0
16,9,50,Ant Colony Optimization,3000.9,6.82
16,9,50,Lib Optimization,11181.63,0.92
16,9,50,LKH Algorithm,2397.94,0.4
17,0,50,Nearest Neighbor,19585.55,0.0
17,0,50,Ant Colony Optimization,3406.42,6.82
17,0,50,Lib Optimization,11776.71,0.87
17,0,50,LKH Algorithm,2928.68,0.33
17,1,50,Nearest Neighbor,19585.55,0.0
17,1,50,Ant Colony Optimization,3782.12,6.74
17,1,50,Lib Optimization,9313.21,0.79
17,1,50,LKH Algorithm,2928.68,0.33
17,2,50,Nearest Neighbor,19585.55,0.0
17,2,50,Ant Colony Optimization,3543.65,6.64
17,2,50,Lib Optimization,10013.7,1.04
17,2,50,LKH Algorithm,2928.68,0.33
17,3,50,Nearest Neighbor,19585.55,0.0
17,3,50,Ant Colony Optimization,3576.68,6.6
17,3,50,Lib Optimization,11590.41,0.85
17,3,50,LKH Algorithm,2928.68,0.33
17,4,50,Nearest Neighbor,19585.55,0.0
17,4,50,Ant Colony Optimization,3963.58,6.61
17,4,50,Lib Optimization,12273.97,0.61
17,4,50,LKH Algorithm,2928.68,0.33
17,5,50,Nearest Neighbor,19585.55,0.0
17,5,50,Ant Colony Optimization,3571.58,6.61
17,5,50,Lib Optimization,11487.88,0.73
17,5,50,LKH Algorithm,2928.68,0.33
17,6,50,Nearest Neighbor,19585.55,0.0
17,6,50,Ant Colony Optimization,3258.36,6.59
17,6,50,Lib Optimization,14995.16,0.78
17,6,50,LKH Algorithm,2928.68,0.33
17,7,50,Nearest Neighbor,19585.55,0.0
17,7,50,Ant Colony Optimization,3756.96,6.7
17,7,50,Lib Optimization,13432.55,0.93
17,7,50,LKH Algorithm,2928.68,0.33
17,8,50,Nearest Neighbor,19585.55,0.0
17,8,50,Ant Colony Optimization,3728.21,6.58
17,8,50,Lib Optimization,13072.99,0.75
17,8,50,LKH Algorithm,2928.68,0.34
17,9,50,Nearest Neighbor,19585.55,0.0
17,9,50,Ant Colony Optimization,3404.01,6.61
17,9,50,Lib Optimization,14208.12,0.85
17,9,50,LKH Algorithm,2928.68,0.33
18,0,50,Nearest Neighbor,4601.61,0.0
18,0,50,Ant Colony Optimization,2858.94,6.62
18,0,50,Lib Optimization,13998.43,0.29
18,0,50,LKH Algorithm,2350.01,0.34
18,1,50,Nearest Neighbor,4601.61,0.0
18,1,50,Ant Colony Optimization,2947.46,6.65
18,1,50,Lib Optimization,11810.73,0.7
18,1,50,LKH Algorithm,2350.01,0.33
18,2,50,Nearest Neighbor,4601.61,0.0
18,2,50,Ant Colony Optimization,2902.75,6.62
18,2,50,Lib Optimization,9991.89,1.01
18,2,50,LKH Algorithm,2350.01,0.34
18,3,50,Nearest Neighbor,4601.61,0.0
18,3,50,Ant Colony Optimization,3000.74,6.6
18,3,50,Lib Optimization,9711.21,0.77
18,3,50,LKH Algorithm,2350.01,0.34
18,4,50,Nearest Neighbor,4601.61,0.0
18,4,50,Ant Colony Optimization,3042.55,6.62
18,4,50,Lib Optimization,11209.79,0.68
18,4,50,LKH Algorithm,2350.01,0.34
18,5,50,Nearest Neighbor,4601.61,0.0
18,5,50,Ant Colony Optimization,2850.46,6.63
18,5,50,Lib Optimization,11242.93,0.56
18,5,50,LKH Algorithm,2350.01,0.34
18,6,50,Nearest Neighbor,4601.61,0.0
18,6,50,Ant Colony Optimization,2933.76,6.6
18,6,50,Lib Optimization,12220.79,0.78
18,6,50,LKH Algorithm,2350.01,0.34
18,7,50,Nearest Neighbor,4601.61,0.0
18,7,50,Ant Colony Optimization,2845.68,6.6
18,7,50,Lib Optimization,10504.48,0.74
18,7,50,LKH Algorithm,2350.01,0.34
18,8,50,Nearest Neighbor,4601.61,0.0
18,8,50,Ant Colony Optimization,2956.71,6.6
18,8,50,Lib Optimization,8773.11,1.18
18,8,50,LKH Algorithm,2350.01,0.34
18,9,50,Nearest Neighbor,4601.61,0.0
18,9,50,Ant Colony Optimization,2855.15,6.6
18,9,50,Lib Optimization,9207.35,0.74
18,9,50,LKH Algorithm,2350.01,0.34
19,0,50,Nearest Neighbor,4910.19,0.0
19,0,50,Ant Colony Optimization,2772.32,6.61
19,0,50,Lib Optimization,14724.7,0.6
19,0,50,LKH Algorithm,2420.44,0.36
19,1,50,Nearest Neighbor,4910.19,0.0
19,1,50,Ant Colony Optimization,2833.02,6.59
19,1,50,Lib Optimization,10936.9,1.02
19,1,50,LKH Algorithm,2420.44,0.36
19,2,50,Nearest Neighbor,4910.19,0.0
19,2,50,Ant Colony Optimization,2789.24,6.63
19,2,50,Lib Optimization,13531.44,0.9
19,2,50,LKH Algorithm,2420.44,0.36
19,3,50,Nearest Neighbor,4910.19,0.0
19,3,50,Ant Colony Optimization,2901.24,6.61
19,3,50,Lib Optimization,11522.95,0.79
19,3,50,LKH Algorithm,2420.44,0.36
19,4,50,Nearest Neighbor,4910.19,0.0
19,4,50,Ant Colony Optimization,2794.94,6.67
19,4,50,Lib Optimization,8236.23,0.69
19,4,50,LKH Algorithm,2420.44,0.36
19,5,50,Nearest Neighbor,4910.19,0.0
19,5,50,Ant Colony Optimization,2874.97,6.74
19,5,50,Lib Optimization,13333.9,0.63
19,5,50,LKH Algorithm,2420.44,0.37
19,6,50,Nearest Neighbor,4910.19,0.0
19,6,50,Ant Colony Optimization,2756.62,6.75
19,6,50,Lib Optimization,8835.77,1.33
19,6,50,LKH Algorithm,2420.44,0.37
19,7,50,Nearest Neighbor,4910.19,0.0
19,7,50,Ant Colony Optimization,2830.31,6.68
19,7,50,Lib Optimization,10660.49,0.79
19,7,50,LKH Algorithm,2420.44,0.36
19,8,50,Nearest Neighbor,4910.19,0.0
19,8,50,Ant Colony Optimization,2730.13,6.69
19,8,50,Lib Optimization,13106.09,0.74
19,8,50,LKH Algorithm,2420.44,0.36
19,9,50,Nearest Neighbor,4910.19,0.0
19,9,50,Ant Colony Optimization,2920.7,6.68
19,9,50,Lib Optimization,9782.22,0.82
19,9,50,LKH Algorithm,2420.44,0.36
20,0,50,Nearest Neighbor,6029.0,0.0
20,0,50,Ant Colony Optimization,3415.63,6.68
20,0,50,Lib Optimization,10846.23,0.89
20,0,50,LKH Algorithm,2442.32,0.34
20,1,50,Nearest Neighbor,6029.0,0.0
20,1,50,Ant Colony Optimization,3355.04,6.67
20,1,50,Lib Optimization,9787.44,0.69
20,1,50,LKH Algorithm,2442.32,0.34
20,2,50,Nearest Neighbor,6029.0,0.0
20,2,50,Ant Colony Optimization,3345.82,6.68
20,2,50,Lib Optimization,10351.52,0.81
20,2,50,LKH Algorithm,2442.32,0.34
20,3,50,Nearest Neighbor,6029.0,0.0
20,3,50,Ant Colony Optimization,3323.19,6.69
20,3,50,Lib Optimization,14336.85,0.52
20,3,50,LKH Algorithm,2442.32,0.34
20,4,50,Nearest Neighbor,6029.0,0.0
20,4,50,Ant Colony Optimization,3073.63,6.68
20,4,50,Lib Optimization,10049.07,0.76
20,4,50,LKH Algorithm,2442.32,0.34
20,5,50,Nearest Neighbor,6029.0,0.0
20,5,50,Ant Colony Optimization,3354.37,6.7
20,5,50,Lib Optimization,12911.02,0.25
20,5,50,LKH Algorithm,2442.32,0.34
20,6,50,Nearest Neighbor,6029.0,0.0
20,6,50,Ant Colony Optimization,3349.85,6.72
20,6,50,Lib Optimization,9914.59,0.76
20,6,50,LKH Algorithm,2442.32,0.34
20,7,50,Nearest Neighbor,6029.0,0.0
20,7,50,Ant Colony Optimization,3420.09,6.69
20,7,50,Lib Optimization,9839.17,0.84
20,7,50,LKH Algorithm,2442.32,0.34
20,8,50,Nearest Neighbor,6029.0,0.0
20,8,50,Ant Colony Optimization,3352.51,6.69
20,8,50,Lib Optimization,10552.31,0.71
20,8,50,LKH Algorithm,2442.32,0.34
20,9,50,Nearest Neighbor,6029.0,0.0
20,9,50,Ant Colony Optimization,3406.19,6.67
20,9,50,Lib Optimization,10607.82,0.69
20,9,50,LKH Algorithm,2442.32,0.34
21,0,50,Nearest Neighbor,10032.46,0.0
21,0,50,Ant Colony Optimization,2918.75,6.67
21,0,50,Lib Optimization,9360.79,0.85
21,0,50,LKH Algorithm,2505.11,0.34
21,1,50,Nearest Neighbor,10032.46,0.0
21,1,50,Ant Colony Optimization,2840.0,6.69
21,1,50,Lib Optimization,15180.84,0.33
21,1,50,LKH Algorithm,2505.11,0.34
21,2,50,Nearest Neighbor,10032.46,0.0
21,2,50,Ant Colony Optimization,3110.73,6.68
21,2,50,Lib Optimization,8516.44,1.15
21,2,50,LKH Algorithm,2505.11,0.34
21,3,50,Nearest Neighbor,10032.46,0.0
21,3,50,Ant Colony Optimization,2994.96,6.73
21,3,50,Lib Optimization,9154.76,0.95
21,3,50,LKH Algorithm,2505.11,0.34
21,4,50,Nearest Neighbor,10032.46,0.0
21,4,50,Ant Colony Optimization,3186.17,6.66
21,4,50,Lib Optimization,13556.58,0.75
21,4,50,LKH Algorithm,2505.11,0.34
21,5,50,Nearest Neighbor,10032.46,0.0
21,5,50,Ant Colony Optimization,2797.82,6.67
21,5,50,Lib Optimization,12098.75,0.62
21,5,50,LKH Algorithm,2505.11,0.34
21,6,50,Nearest Neighbor,10032.46,0.0
21,6,50,Ant Colony Optimization,3013.13,6.73
21,6,50,Lib Optimization,9218.95,0.76
21,6,50,LKH Algorithm,2505.11,0.34
21,7,50,Nearest Neighbor,10032.46,0.0
21,7,50,Ant Colony Optimization,2838.02,6.63
21,7,50,Lib Optimization,8168.27,0.77
21,7,50,LKH Algorithm,2505.11,0.34
21,8,50,Nearest Neighbor,10032.46,0.0
21,8,50,Ant Colony Optimization,2858.5,6.62
21,8,50,Lib Optimization,8672.99,0.82
21,8,50,LKH Algorithm,2505.11,0.34
21,9,50,Nearest Neighbor,10032.46,0.0
21,9,50,Ant Colony Optimization,2994.4,6.64
21,9,50,Lib Optimization,10037.56,0.9
21,9,50,LKH Algorithm,2505.11,0.34
22,0,50,Nearest Neighbor,12709.2,0.0
22,0,50,Ant Colony Optimization,3185.8,6.63
22,0,50,Lib Optimization,11407.82,0.7
22,0,50,LKH Algorithm,2483.88,0.36
22,1,50,Nearest Neighbor,12709.2,0.0
22,1,50,Ant Colony Optimization,2882.2,6.6
22,1,50,Lib Optimization,11625.76,0.83
22,1,50,LKH Algorithm,2483.88,0.36
22,2,50,Nearest Neighbor,12709.2,0.0
22,2,50,Ant Colony Optimization,2835.47,6.57
22,2,50,Lib Optimization,11266.83,0.71
22,2,50,LKH Algorithm,2483.88,0.36
22,3,50,Nearest Neighbor,12709.2,0.0
22,3,50,Ant Colony Optimization,3261.54,6.57
22,3,50,Lib Optimization,12443.69,0.81
22,3,50,LKH Algorithm,2483.88,0.37
22,4,50,Nearest Neighbor,12709.2,0.0
22,4,50,Ant Colony Optimization,3083.01,6.57
22,4,50,Lib Optimization,10432.26,0.77
22,4,50,LKH Algorithm,2483.88,0.36
22,5,50,Nearest Neighbor,12709.2,0.0
22,5,50,Ant Colony Optimization,2835.47,6.63
22,5,50,Lib Optimization,10872.45,1.0
22,5,50,LKH Algorithm,2483.88,0.36
22,6,50,Nearest Neighbor,12709.2,0.0
22,6,50,Ant Colony Optimization,3407.33,6.74
22,6,50,Lib Optimization,13113.76,0.78
22,6,50,LKH Algorithm,2483.88,0.36
22,7,50,Nearest Neighbor,12709.2,0.0
22,7,50,Ant Colony Optimization,3165.83,6.74
22,7,50,Lib Optimization,9513.58,0.84
22,7,50,LKH Algorithm,2483.88,0.37
22,8,50,Nearest Neighbor,12709.2,0.0
22,8,50,Ant Colony Optimization,3203.23,6.75
22,8,50,Lib Optimization,12067.64,0.53
22,8,50,LKH Algorithm,2483.88,0.36
22,9,50,Nearest Neighbor,12709.2,0.0
22,9,50,Ant Colony Optimization,3010.55,6.62
22,9,50,Lib Optimization,11149.9,0.68
22,9,50,LKH Algorithm,2483.88,0.37
23,0,50,Nearest Neighbor,10523.54,0.0
23,0,50,Ant Colony Optimization,2960.07,6.6
23,0,50,Lib Optimization,11268.4,0.94
23,0,50,LKH Algorithm,2492.09,0.36
23,1,50,Nearest Neighbor,10523.54,0.0
23,1,50,Ant Colony Optimization,3185.28,6.61
23,1,50,Lib Optimization,9965.66,0.54
23,1,50,LKH Algorithm,2492.09,0.36
23,2,50,Nearest Neighbor,10523.54,0.0
23,2,50,Ant Colony Optimization,3079.47,6.6
23,2,50,Lib Optimization,13557.41,0.39
23,2,50,LKH Algorithm,2492.09,0.36
23,3,50,Nearest Neighbor,10523.54,0.0
23,3,50,Ant Colony Optimization,2991.07,6.61
23,3,50,Lib Optimization,8635.09,0.65
23,3,50,LKH Algorithm,2492.09,0.36
23,4,50,Nearest Neighbor,10523.54,0.0
23,4,50,Ant Colony Optimization,3057.21,6.61
23,4,50,Lib Optimization,10200.5,0.8
23,4,50,LKH Algorithm,2492.09,0.36
23,5,50,Nearest Neighbor,10523.54,0.0
23,5,50,Ant Colony Optimization,3210.56,6.62
23,5,50,Lib Optimization,13006.47,0.67
23,5,50,LKH Algorithm,2492.09,0.36
23,6,50,Nearest Neighbor,10523.54,0.0
23,6,50,Ant Colony Optimization,3119.86,6.62
23,6,50,Lib Optimization,10767.9,0.67
23,6,50,LKH Algorithm,2492.09,0.36
23,7,50,Nearest Neighbor,10523.54,0.0
23,7,50,Ant Colony Optimization,3170.31,6.64
23,7,50,Lib Optimization,15474.2,0.53
23,7,50,LKH Algorithm,2492.09,0.36
23,8,50,Nearest Neighbor,10523.54,0.0
23,8,50,Ant Colony Optimization,3146.26,6.72
23,8,50,Lib Optimization,8126.0,0.69
23,8,50,LKH Algorithm,2492.09,0.36
23,9,50,Nearest Neighbor,10523.54,0.0
23,9,50,Ant Colony Optimization,3113.84,6.59
23,9,50,Lib Optimization,11332.14,0.53
23,9,50,LKH Algorithm,2492.09,0.35
24,0,50,Nearest Neighbor,6361.53,0.0
24,0,50,Ant Colony Optimization,2900.9,6.71
24,0,50,Lib Optimization,14375.04,0.63
24,0,50,LKH Algorithm,2391.94,0.33
24,1,50,Nearest Neighbor,6361.53,0.0
24,1,50,Ant Colony Optimization,2972.43,6.73
24,1,50,Lib Optimization,11581.4,1.02
24,1,50,LKH Algorithm,2391.94,0.34
24,2,50,Nearest Neighbor,6361.53,0.0
24,2,50,Ant Colony Optimization,2781.21,6.73
24,2,50,Lib Optimization,12559.79,0.36
24,2,50,LKH Algorithm,2391.94,0.35
24,3,50,Nearest Neighbor,6361.53,0.0
24,3,50,Ant Colony Optimization,3042.94,6.76
24,3,50,Lib Optimization,10264.91,0.75
24,3,50,LKH Algorithm,2391.94,0.33
24,4,50,Nearest Neighbor,6361.53,0.0
24,4,50,Ant Colony Optimization,2971.67,6.76
24,4,50,Lib Optimization,8109.07,0.69
24,4,50,LKH Algorithm,2391.94,0.33
24,5,50,Nearest Neighbor,6361.53,0.0
24,5,50,Ant Colony Optimization,2882.99,6.74
24,5,50,Lib Optimization,10081.44,0.93
24,5,50,LKH Algorithm,2391.94,0.33
24,6,50,Nearest Neighbor,6361.53,0.0
24,6,50,Ant Colony Optimization,2929.96,6.76
24,6,50,Lib Optimization,13077.06,0.74
24,6,50,LKH Algorithm,2391.94,0.33
24,7,50,Nearest Neighbor,6361.53,0.0
24,7,50,Ant Colony Optimization,2985.42,6.77
24,7,50,Lib Optimization,13970.54,0.59
24,7,50,LKH Algorithm,2391.94,0.34
24,8,50,Nearest Neighbor,6361.53,0.0
24,8,50,Ant Colony Optimization,2987.49,6.73
24,8,50,Lib Optimization,13782.52,0.9
24,8,50,LKH Algorithm,2391.94,0.33
24,9,50,Nearest Neighbor,6361.53,0.0
24,9,50,Ant Colony Optimization,2881.89,6.76
24,9,50,Lib Optimization,15912.17,0.57
24,9,50,LKH Algorithm,2391.94,0.33
25,0,50,Nearest Neighbor,6833.91,0.0
25,0,50,Ant Colony Optimization,3035.54,6.72
25,0,50,Lib Optimization,8985.78,0.82
25,0,50,LKH Algorithm,2514.8,0.34
25,1,50,Nearest Neighbor,6833.91,0.0
25,1,50,Ant Colony Optimization,2864.62,6.74
25,1,50,Lib Optimization,11375.8,0.79
25,1,50,LKH Algorithm,2514.8,0.35
25,2,50,Nearest Neighbor,6833.91,0.0
25,2,50,Ant Colony Optimization,3252.87,6.78
25,2,50,Lib Optimization,13961.25,0.39
25,2,50,LKH Algorithm,2514.8,0.35
25,3,50,Nearest Neighbor,6833.91,0.0
25,3,50,Ant Colony Optimization,3047.69,6.75
25,3,50,Lib Optimization,10062.66,0.69
25,3,50,LKH Algorithm,2514.8,0.34
25,4,50,Nearest Neighbor,6833.91,0.0
25,4,50,Ant Colony Optimization,3095.03,6.75
25,4,50,Lib Optimization,12941.94,0.59
25,4,50,LKH Algorithm,2514.8,0.35
25,5,50,Nearest Neighbor,6833.91,0.0
25,5,50,Ant Colony Optimization,3077.85,6.74
25,5,50,Lib Optimization,10523.45,0.75
25,5,50,LKH Algorithm,2514.8,0.35
25,6,50,Nearest Neighbor,6833.91,0.0
25,6,50,Ant Colony Optimization,3062.11,6.77
25,6,50,Lib Optimization,9775.96,0.76
25,6,50,LKH Algorithm,2514.8,0.35
25,7,50,Nearest Neighbor,6833.91,0.0
25,7,50,Ant Colony Optimization,2791.46,6.89
25,7,50,Lib Optimization,10967.9,0.9
25,7,50,LKH Algorithm,2514.8,0.34
25,8,50,Nearest Neighbor,6833.91,0.0
25,8,50,Ant Colony Optimization,3179.29,6.89
25,8,50,Lib Optimization,11893.21,0.51
25,8,50,LKH Algorithm,2514.8,0.35
25,9,50,Nearest Neighbor,6833.91,0.0
25,9,50,Ant Colony Optimization,2956.6,6.91
25,9,50,Lib Optimization,12319.84,1.21
25,9,50,LKH Algorithm,2514.8,0.35
26,0,50,Nearest Neighbor,5462.68,0.0
26,0,50,Ant Colony Optimization,3399.34,6.89
26,0,50,Lib Optimization,11140.49,0.74
26,0,50,LKH Algorithm,2537.19,0.39
26,1,50,Nearest Neighbor,5462.68,0.0
26,1,50,Ant Colony Optimization,3335.51,6.89
26,1,50,Lib Optimization,11759.85,0.93
26,1,50,LKH Algorithm,2537.19,0.39
26,2,50,Nearest Neighbor,5462.68,0.0
26,2,50,Ant Colony Optimization,3329.73,6.9
26,2,50,Lib Optimization,12979.11,0.87
26,2,50,LKH Algorithm,2537.19,0.39
26,3,50,Nearest Neighbor,5462.68,0.0
26,3,50,Ant Colony Optimization,3282.97,6.81
26,3,50,Lib Optimization,15361.24,0.93
26,3,50,LKH Algorithm,2537.19,0.39
26,4,50,Nearest Neighbor,5462.68,0.0
26,4,50,Ant Colony Optimization,2980.04,6.82
26,4,50,Lib Optimization,10394.67,0.92
26,4,50,LKH Algorithm,2537.19,0.39
26,5,50,Nearest Neighbor,5462.68,0.0
26,5,50,Ant Colony Optimization,3398.42,6.83
26,5,50,Lib Optimization,10010.58,0.86
26,5,50,LKH Algorithm,2537.19,0.39
26,6,50,Nearest Neighbor,5462.68,0.0
26,6,50,Ant Colony Optimization,3203.49,6.82
26,6,50,Lib Optimization,14037.8,0.82
26,6,50,LKH Algorithm,2537.19,0.39
26,7,50,Nearest Neighbor,5462.68,0.0
26,7,50,Ant Colony Optimization,3479.57,6.69
26,7,50,Lib Optimization,9538.08,0.75
26,7,50,LKH Algorithm,2537.19,0.38
26,8,50,Nearest Neighbor,5462.68,0.0
26,8,50,Ant Colony Optimization,3336.78,6.64
26,8,50,Lib Optimization,8454.68,0.86
26,8,50,LKH Algorithm,2537.19,0.39
26,9,50,Nearest Neighbor,5462.68,0.0
26,9,50,Ant Colony Optimization,3481.65,6.64
26,9,50,Lib Optimization,8562.87,0.89
26,9,50,LKH Algorithm,2537.19,0.39
27,0,50,Nearest Neighbor,4331.56,0.0
27,0,50,Ant Colony Optimization,2588.0,6.65
27,0,50,Lib Optimization,11525.65,0.72
27,0,50,LKH Algorithm,2158.0,0.37
27,1,50,Nearest Neighbor,4331.56,0.0
27,1,50,Ant Colony Optimization,2704.56,6.66
27,1,50,Lib Optimization,9170.14,1.06
27,1,50,LKH Algorithm,2158.0,0.37
27,2,50,Nearest Neighbor,4331.56,0.0
27,2,50,Ant Colony Optimization,2793.02,6.68
27,2,50,Lib Optimization,10146.02,0.74
27,2,50,LKH Algorithm,2158.0,0.37
27,3,50,Nearest Neighbor,4331.56,0.0
27,3,50,Ant Colony Optimization,2663.81,6.66
27,3,50,Lib Optimization,12119.5,1.39
27,3,50,LKH Algorithm,2158.0,0.38
27,4,50,Nearest Neighbor,4331.56,0.0
27,4,50,Ant Colony Optimization,2580.2,6.66
27,4,50,Lib Optimization,9836.13,0.85
27,4,50,LKH Algorithm,2158.0,0.37
27,5,50,Nearest Neighbor,4331.56,0.0
27,5,50,Ant Colony Optimization,2797.6,6.66
27,5,50,Lib Optimization,9919.53,1.05
27,5,50,LKH Algorithm,2158.0,0.37
27,6,50,Nearest Neighbor,4331.56,0.0
27,6,50,Ant Colony Optimization,2583.43,6.7
27,6,50,Lib Optimization,16000.74,0.56
27,6,50,LKH Algorithm,2158.0,0.38
27,7,50,Nearest Neighbor,4331.56,0.0
27,7,50,Ant Colony Optimization,2768.54,6.69
27,7,50,Lib Optimization,8381.26,1.02
27,7,50,LKH Algorithm,2158.0,0.37
27,8,50,Nearest Neighbor,4331.56,0.0
27,8,50,Ant Colony Optimization,2698.93,6.65
27,8,50,Lib Optimization,9829.37,0.58
27,8,50,LKH Algorithm,2158.0,0.37
27,9,50,Nearest Neighbor,4331.56,0.0
27,9,50,Ant Colony Optimization,2822.76,6.65
27,9,50,Lib Optimization,13817.4,0.65
27,9,50,LKH Algorithm,2158.0,0.38
28,0,50,Nearest Neighbor,5834.29,0.0
28,0,50,Ant Colony Optimization,2688.43,6.68
28,0,50,Lib Optimization,11996.07,0.89
28,0,50,LKH Algorithm,2519.1,0.37
28,1,50,Nearest Neighbor,5834.29,0.0
28,1,50,Ant Colony Optimization,2808.92,6.67
28,1,50,Lib Optimization,11787.48,0.87
28,1,50,LKH Algorithm,2519.1,0.36
28,2,50,Nearest Neighbor,5834.29,0.0
28,2,50,Ant Colony Optimization,2827.14,6.65
28,2,50,Lib Optimization,11769.29,0.43
28,2,50,LKH Algorithm,2519.1,0.37
28,3,50,Nearest Neighbor,5834.29,0.0
28,3,50,Ant Colony Optimization,2821.77,6.68
